Date,Open,High,Low,Close,Adj Close,Volume
1997-09-17,5.1671462059021,5.436736106872559,5.1671462059021,5.2345428466796875,3.827683687210083,29185406
1997-09-18,5.30194091796875,5.414269924163818,5.257009029388428,5.414269924163818,3.9591050148010254,6731884
1997-09-19,5.403037071228027,5.571530818939209,5.403037071228027,5.436736106872559,3.9755351543426514,3440221
1997-09-22,5.391804218292236,5.459201812744141,5.3805718421936035,5.391804218292236,3.9426767826080322,5831072
1997-09-23,5.391804218292236,5.414269924163818,5.3805718421936035,5.391804218292236,3.9426767826080322,2738601
1997-09-24,5.403037071228027,5.414269924163818,5.3805718421936035,5.391804218292236,3.9426767826080322,2575576
1997-09-25,5.391804218292236,5.47043514251709,5.391804218292236,5.47043514251709,4.0001749992370605,1005971
1997-09-26,5.459201812744141,5.6164631843566895,5.44796895980835,5.60522985458374,4.098743438720703,1636372
1997-09-29,5.6164631843566895,5.683860778808594,5.6164631843566895,5.683860778808594,4.156242370605469,1708148
1997-09-30,5.740025043487549,5.998382091522217,5.728792190551758,5.818655967712402,4.254806995391846,4639263
1997-10-01,5.829888820648193,5.829888820648193,5.571530818939209,5.571530818939209,4.074100971221924,3525907
1997-10-02,5.593997001647949,5.60522985458374,5.481667995452881,5.549065113067627,4.057671546936035,1870617
1997-10-03,5.60522985458374,5.661395072937012,5.571530818939209,5.6276960372924805,4.11516809463501,2065357
1997-10-06,5.60522985458374,5.796189785003662,5.60522985458374,5.75125789642334,4.205522537231445,7842458
1997-10-07,5.796189785003662,5.886053085327148,5.504134178161621,5.593997001647949,4.09052848815918,21602230
1997-10-08,5.593997001647949,5.6164631843566895,5.481667995452881,5.515367031097412,4.033031940460205,16664736
1997-10-09,5.504134178161621,5.75125789642334,5.403037071228027,5.740025043487549,4.1973090171813965,12844494
1997-10-10,5.549065113067627,5.740025043487549,5.526599884033203,5.672627925872803,4.1480278968811035,10308979
1997-10-13,5.683860778808594,5.762491226196289,5.672627925872803,5.762491226196289,4.213737964630127,10520968
1997-10-14,5.717558860778809,5.829888820648193,5.706326007843018,5.728792190551758,4.189095973968506,17077029
1997-10-15,5.593997001647949,5.717558860778809,5.593997001647949,5.706326007843018,4.172666549682617,9048733
1997-10-16,5.75125789642334,5.77372407913208,5.661395072937012,5.706326007843018,4.172666549682617,9002552
1997-10-17,5.6164631843566895,5.6389288902282715,5.44796895980835,5.60522985458374,4.098743438720703,6431428
1997-10-20,5.582764148712158,5.829888820648193,5.582764148712158,5.796189785003662,4.238378524780273,7995468
1997-10-21,5.75125789642334,6.144410133361816,5.75125789642334,6.032081127166748,4.410870552062988,9219548
1997-10-22,5.930984973907471,5.998382091522217,5.863586902618408,5.930984973907471,4.336946964263916,5610738
1997-10-23,5.841121196746826,5.942217826843262,5.796189785003662,5.930984973907471,4.336946964263916,7688892
1997-10-24,5.942217826843262,5.975916862487793,5.829888820648193,5.930984973907471,4.336946964263916,5598497
1997-10-27,5.841121196746826,5.852354049682617,5.504134178161621,5.593997001647949,4.09052848815918,6699056
1997-10-28,5.414269924163818,5.683860778808594,5.2345428466796875,5.560297966003418,4.065885543823242,4660406
1997-10-29,5.582764148712158,5.661395072937012,5.425502777099609,5.44796895980835,3.9837472438812256,3286098
1997-10-30,5.2345428466796875,5.425502777099609,5.2345428466796875,5.30194091796875,3.8769638538360596,4901884
1997-10-31,5.30194091796875,5.481667995452881,5.290708065032959,5.44796895980835,3.9837472438812256,5334207
1997-11-03,5.481667995452881,5.526599884033203,5.403037071228027,5.481667995452881,4.008388042449951,5457171
1997-11-04,5.436736106872559,5.492900848388672,5.3693389892578125,5.414269924163818,3.9591050148010254,5849990
1997-11-05,5.391804218292236,5.481667995452881,5.3693389892578125,5.425502777099609,3.9673190116882324,6204973
1997-11-06,5.436736106872559,5.75125789642334,5.414269924163818,5.683860778808594,4.156242370605469,6185499
1997-11-07,5.661395072937012,5.829888820648193,5.571530818939209,5.75125789642334,4.205522537231445,6055858
1997-11-10,5.796189785003662,6.178109169006348,5.77372407913208,6.07701301574707,4.4437255859375,5481653
1997-11-11,5.886053085327148,6.043313980102539,5.886053085327148,6.020847797393799,4.402656078338623,4125150
1997-11-12,5.975916862487793,6.020847797393799,5.8972859382629395,5.8972859382629395,4.312301158905029,4147406
1997-11-13,5.91975212097168,6.05454683303833,5.91975212097168,6.020847797393799,4.402656078338623,6960008
1997-11-14,6.155642986297607,6.470164775848389,6.133178234100342,6.335370063781738,4.632646083831787,11075698
1997-11-17,6.3803019523620605,6.515097141265869,6.335370063781738,6.346602916717529,4.6408610343933105,5030412
1997-11-18,6.312903881072998,6.346602916717529,6.043313980102539,6.07701301574707,4.4437255859375,5827177
1997-11-19,6.043313980102539,6.155642986297607,5.998382091522217,6.110712051391602,4.4683685302734375,6024143
1997-11-20,6.110712051391602,6.166875839233398,6.088245868682861,6.133178234100342,4.484797477722168,6341291
1997-11-21,6.121944904327393,6.22304105758667,6.110712051391602,6.20057487487793,4.534078598022461,3088020
